No,Name,Code,REM,Last Done,LACP,CHG,%CHG,Vol ('00),BUY Vol ('00),BUY,SELL,SELL Vol ('00),HIGH,LOW,stock_id
237,PICORP [S],7201,,0.115,0.125,-0.010,-8.00,15150,6921,0.11,0.115,2266,0.125,0.11,7201
238,CNASIA,7986,,0.465,0.47,-0.005,-1.06,14814,812,0.46,0.465,460,0.47,0.46,7986
239,ASIAPAC-WB,4057WB,,0.005,0.005,-,-,14797,19503,0.005,0.01,43272,0.005,0.005,4057WB
240,CAB [S],7174,,0.515,0.53,-0.015,-2.83,14686,4324,0.515,0.52,360,0.53,0.515,7174
241,FM [S],7210,,0.84,0.86,-0.020,-2.33,14435,1054,0.84,0.85,575,0.86,0.835,7210
242,SASBADI [S],5252,,0.155,0.16,-0.005,-3.13,14269,612,0.15,0.155,3231,0.16,0.145,5252
243,MASTEEL [S],5098,,0.33,0.33,-,-,14163,1681,0.33,0.335,1587,0.345,0.325,5098
244,INNO [S],6262,s,1.31,1.29,+0.020,+1.55,13998,75,1.31,1.32,1548,1.32,1.28,6262
245,ABLEGRP [S],7086,,0.125,0.115,+0.010,+8.70,13847,5766,0.125,0.13,8589,0.13,0.12,7086
246,UCHITEC [S],7100,s,3.09,3.09,-,-,13819,2,3.08,3.09,354,3.1,3.04,7100
247,CYPARK [S],5184,s,0.89,0.9,-0.010,-1.11,13715,88,0.89,0.895,180,0.905,0.875,5184
248,DIGI [S],6947,s,4.06,3.95,+0.110,+2.78,13622,10,4.03,4.06,193,4.07,3.93,6947
249,CAELY-WB [S],7154WB,,0.125,0.125,-,-,13588,2137,0.125,0.13,5978,0.125,0.12,7154WB
250,LUSTER-WA,5068WA,,0.035,0.04,-0.005,-12.50,13567,49797,0.03,0.035,3975,0.045,0.03,5068WA
251,GIIB [S],7192,,0.14,0.145,-0.005,-3.45,13432,20,0.14,0.145,2911,0.145,0.14,7192
252,DSONIC-WA [S],5216WA,,0.125,0.125,-,-,13400,4250,0.12,0.125,1900,0.125,0.12,5216WA
253,HARBOUR [S],2062,,1.23,1.25,-0.020,-1.60,13209,150,1.2,1.23,278,1.25,1.17,2062
254,WCEHB,3565,s,0.32,0.32,-,-,13145,2,0.32,0.325,2392,0.325,0.32,3565
255,WELLCAL [S],7231,s,1.32,1.35,-0.030,-2.22,13140,36,1.32,1.33,456,1.35,1.29,7231
256,MAHSING [S],8583,s,0.705,0.7,+0.005,+0.71,12953,5520,0.7,0.705,2395,0.705,0.7,8583
257,SCABLE [S],5170,,0.195,0.215,-0.020,-9.30,12901,4118,0.195,0.2,237,0.21,0.195,5170
258,AMEDIA [S],0159,,0.15,0.165,-0.015,-9.09,12880,2350,0.15,0.165,2203,0.16,0.15,0159
259,SCNWOLF-WA [S],7239WA,,0.31,0.33,-0.020,-6.06,12862,1961,0.305,0.31,427,0.32,0.305,7239WA
260,LIONIND [S],4235,,0.595,0.59,+0.005,+0.85,12779,720,0.595,0.6,2094,0.6,0.59,4235
261,NICE [S],7139,,0.15,0.14,+0.010,+7.14,12709,2104,0.145,0.15,6401,0.15,0.14,7139
262,XL [S],7121,,0.74,0.76,-0.020,-2.63,12701,981,0.735,0.74,277,0.77,0.735,7121
263,CHINHIN [S],5273,s,2.32,2.3,+0.020,+0.87,12535,69,2.32,2.35,85,2.35,2.28,5273
264,SCGM [S],7247,,2.1,2.27,-0.170,-7.49,12450,17,2.1,2.12,30,2.27,2.09,7247
265,HTPADU [S],5028,,1.32,1.32,-,-,12424,13,1.32,1.33,245,1.33,1.29,5028
266,SMCAP [S],9776,,0.19,0.215,-0.025,-11.63,12424,314,0.19,0.195,700,0.205,0.185,9776
267,ASIAPAC,4057,,0.125,0.125,-,-,12363,3240,0.125,0.13,8543,0.125,0.125,4057
268,ENCORP [S],6076,,0.35,0.36,-0.010,-2.78,12249,110,0.35,0.355,538,0.355,0.345,6076
269,HIGHTEC [S],7033,,1.28,1.34,-0.060,-4.48,12230,630,1.27,1.28,82,1.34,1.27,7033
270,LEONFB [S],5232,,0.88,0.84,+0.040,+4.76,11637,50,0.855,0.88,406,0.88,0.85,5232
271,LBALUM [S],9326,,0.45,0.46,-0.010,-2.17,11514,196,0.45,0.455,423,0.465,0.445,9326
272,ARBB-PA,7181PA,,0.035,0.03,+0.005,+16.67,11511,1533,0.03,0.035,15874,0.035,0.03,7181PA
273,MFCB [S],3069,s,3.55,3.6,-0.050,-1.39,11454,85,3.55,3.6,249,3.62,3.55,3069
274,TIMECOM [S],5031,s,4.38,4.37,+0.010,+0.23,11276,11245,4.38,4.39,61,4.41,4.37,5031
275,SKBSHUT [S],7115,,0.67,0.705,-0.035,-4.96,11208,620,0.67,0.675,310,0.7,0.665,7115
276,BURSA [S],1818,s,6.36,6.33,+0.030,+0.47,11206,607,6.36,6.38,39,6.44,6.35,1818
277,IREKA [S],8834,,0.8,0.8,-,-,11204,2170,0.79,0.8,971,0.8,0.775,8834
278,PRESTAR [S],9873,,0.615,0.605,+0.010,+1.65,11112,976,0.615,0.62,10,0.625,0.605,9873
279,CNH [S],5104,,0.1,0.09,+0.010,+11.11,11075,840,0.095,0.1,13045,0.1,0.09,5104
280,TAFI [S],7211,,2.33,2.37,-0.040,-1.69,10974,164,2.32,2.33,263,2.39,2.31,7211
281,COMFORT-WB [S],2127WB,,0.23,0.23,-,-,10867,3758,0.225,0.23,1249,0.235,0.225,2127WB
282,NOTION-WC [S],0083WC,,0.18,0.19,-0.010,-5.26,10827,261,0.18,0.185,705,0.2,0.18,0083WC
283,MBL-WA [S],5152WA,,0.09,0.07,+0.020,+28.57,10791,400,0.085,0.09,9800,0.09,0.07,5152WA
284,MSM [S],5202,s,1.3,1.32,-0.020,-1.52,10664,31,1.3,1.31,320,1.32,1.28,5202
285,COMFORT [S],2127,s,1.05,1.11,-0.060,-5.41,10618,140,1.05,1.06,410,1.1,1.04,2127
286,KARYON [S],0054,,0.235,0.24,-0.005,-2.08,10569,9999,0.23,0.235,4599,0.24,0.23,0054
287,BPLANT [S],5254,s,0.705,0.71,-0.005,-0.70,10537,2373,0.7,0.705,389,0.71,0.7,5254
288,HLFG,1082,s,18.88,17.84,+1.040,+5.83,10499,50,18.66,18.98,90,18.98,17.68,1082
289,COCOLND [S],7205,,1.06,1.08,-0.020,-1.85,10326,57,1.06,1.07,25,1.1,1.04,7205
290,JAKS-WC [S],4723WC,,0.2,0.2,-,-,10290,2653,0.195,0.2,4340,0.205,0.2,4723WC
291,EMICO [S],9091,,0.33,0.335,-0.005,-1.49,10275,5305,0.33,0.335,500,0.34,0.33,9091
292,GBGAQRS [S],5226,,0.45,0.445,+0.005,+1.12,10259,6371,0.44,0.45,470,0.45,0.435,5226
293,CARIMIN [S],5257,,0.71,0.72,-0.010,-1.39,10236,1326,0.71,0.715,20,0.72,0.71,5257
294,E&O [S],3417,s,0.62,0.605,+0.015,+2.48,10094,200,0.605,0.62,1299,0.62,0.6,3417
295,AXREIT [S],5106,s,1.86,1.87,-0.010,-0.53,10043,2046,1.85,1.86,2453,1.89,1.85,5106
296,TALIWRK [S],8524,s,0.885,0.88,+0.005,+0.57,9966,718,0.88,0.885,150,0.89,0.87,8524
297,NIHSIN [S],7215,,0.125,0.135,-0.010,-7.41,9851,7453,0.125,0.13,8968,0.13,0.125,7215
298,HEVEA [S],5095,,0.47,0.475,-0.005,-1.05,9847,3,0.47,0.475,1487,0.48,0.47,5095
299,PRG,7168,,0.18,0.19,-0.010,-5.26,9750,3100,0.175,0.18,1980,0.185,0.18,7168
300,TDM [S],2054,,0.235,0.235,-,-,9721,1,0.235,0.24,3026,0.235,0.23,2054
301,OSK,5053,s,0.895,0.875,+0.020,+2.29,9444,100,0.89,0.895,513,0.9,0.88,5053
302,SUNWAY-WB [S],5211WB,,0.41,0.39,+0.020,+5.13,9172,413,0.41,0.42,1450,0.415,0.39,5211WB
303,ECOWLD [S],8206,s,0.85,0.87,-0.020,-2.30,9133,1007,0.85,0.86,36,0.87,0.85,8206
304,INSAS,3379,s,0.945,0.95,-0.005,-0.53,9131,539,0.945,0.95,41,0.95,0.94,3379
305,QL [S],7084,s,4.97,4.93,+0.040,+0.81,9119,16,4.96,4.97,7202,4.98,4.91,7084
306,FPGROUP [S],5277,,0.64,0.64,-,-,9084,150,0.63,0.64,259,0.65,0.62,5277
307,IGBCR,5299,,0.62,0.62,-,-,9004,380,0.61,0.62,1401,0.625,0.615,5299
308,PAOS [S],5022,,0.33,0.34,-0.010,-2.94,8978,403,0.33,0.335,250,0.34,0.325,5022
309,L&G [S],3174,,0.11,0.11,-,-,8782,75830,0.105,0.11,3032,0.11,0.105,3174
310,REX [S],9946,,0.25,0.245,+0.005,+2.04,8782,9140,0.245,0.25,1471,0.25,0.245,9946
311,LITRAK [S],6645,s,3.77,3.76,+0.010,+0.27,8696,63,3.76,3.77,57,3.77,3.74,6645
312,KUB [S],6874,,0.655,0.655,-,-,8692,77,0.655,0.66,850,0.66,0.645,6874
313,LCTITAN [S],5284,s,2.38,2.4,-0.020,-0.83,8651,20,2.36,2.38,889,2.41,2.34,5284
314,SYMLIFE [S],1538,,0.465,0.475,-0.010,-2.11,8634,313,0.465,0.47,3405,0.47,0.455,1538
315,MCT [S],5182,,0.19,0.195,-0.005,-2.56,8543,1209,0.19,0.195,3690,0.2,0.185,5182
316,TASCO [S],5140,s,1.19,1.21,-0.020,-1.65,8506,256,1.19,1.2,28,1.21,1.18,5140
317,SINARAN,5172,,0.08,0.085,-0.005,-5.88,8490,4500,0.075,0.08,1609,0.085,0.08,5172
318,SYSCORP [S],5173,,0.34,0.345,-0.005,-1.45,8487,3833,0.335,0.34,798,0.34,0.34,5173
319,SYF [S],7082,,0.31,0.32,-0.010,-3.13,8478,3456,0.31,0.315,849,0.32,0.31,7082
320,SMI [S],4375,,0.2,0.205,-0.005,-2.44,8466,60568,0.2,0.205,5699,0.205,0.2,4375
321,PIE [S],7095,s,3.48,3.59,-0.110,-3.06,8398,282,3.48,3.5,70,3.58,3.46,7095
322,SERNKOU [S],7180,s,0.7,0.7,-,-,8330,106,0.69,0.7,90,0.71,0.69,7180
323,MAXIS [S],6012,s,4.58,4.46,+0.120,+2.69,8142,15,4.5,4.58,290,4.58,4.42,6012
324,ANNJOO [S],6556,s,1.8,1.77,+0.030,+1.69,8035,97,1.8,1.81,292,1.82,1.77,6556
325,MARCO,3514,,0.15,0.15,-,-,8020,3280,0.15,0.155,9968,0.15,0.145,3514
326,TEXCHEM,8702,,1.24,1.27,-0.030,-2.36,7918,503,1.23,1.24,100,1.27,1.22,8702
327,JOHAN,3441,,0.09,0.095,-0.005,-5.26,7890,28628,0.085,0.09,3101,0.09,0.085,3441
328,MPI [S],3867,s,46.56,47.9,-1.340,-2.80,7802,2141,46.56,46.58,1,47.98,45.6,3867
329,DOLMITE,5835,,0.03,0.03,-,-,7800,19419,0.025,0.03,600,0.03,0.03,5835
330,BDB [S],6173,,0.645,0.64,+0.005,+0.78,7731,230,0.64,0.645,902,0.645,0.6,6173
331,DOMINAN [S],7169,,1.19,1.2,-0.010,-0.83,7703,138,1.19,1.2,528,1.2,1.17,7169
332,TOMYPAK [S],7285,,0.41,0.415,-0.005,-1.20,7670,562,0.41,0.415,3378,0.415,0.405,7285
333,KLK [S],2445,s,21.84,21.8,+0.040,+0.18,7613,133,21.82,21.84,113,21.94,21.76,2445
334,TUNEPRO,5230,,0.41,0.415,-0.005,-1.20,7596,396,0.41,0.415,200,0.415,0.405,5230
335,GUOCO,1503,s,0.715,0.73,-0.015,-2.05,7398,100,0.695,0.715,80,0.73,0.7,1503
336,POS [S],4634,s,0.675,0.68,-0.005,-0.74,7221,1231,0.66,0.68,519,0.68,0.66,4634
337,MUDAJYA,5085,,0.18,0.18,-,-,7096,5434,0.18,0.185,2100,0.18,0.18,5085
338,GDB [S],198,s,0.45,0.45,-,-,6828,222,0.445,0.45,4058,0.45,0.44,198
339,ZELAN [S],2283,,0.095,0.095,-,-,6794,66921,0.09,0.095,9650,0.095,0.09,2283
340,BPPLAS [S],5100,,1.49,1.52,-0.030,-1.97,6781,56,1.48,1.49,472,1.51,1.46,5100
341,PESTECH-WA [S],5219WA,,0.35,0.355,-0.005,-1.41,6664,139,0.345,0.35,198,0.36,0.335,5219WA
342,DAYANG [S],5141,s,0.885,0.885,-,-,6568,425,0.885,0.89,515,0.885,0.87,5141
343,TAANN [S],5012,s,3.35,3.38,-0.030,-0.89,6558,357,3.35,3.38,20,3.4,3.3,5012
344,SALCON [S],8567,,0.245,0.245,-,-,6447,5,0.245,0.25,3642,0.25,0.24,8567
345,DUFU [S],7233,s,3.99,4.01,-0.020,-0.50,6335,1253,3.99,4.0,128,4.12,3.95,7233
346,SIGN [S],7246,,1.36,1.35,+0.010,+0.74,6322,961,1.36,1.37,597,1.37,1.35,7246
347,SOLID [S],5242,,0.21,0.21,-,-,6310,3340,0.21,0.215,10065,0.21,0.21,5242
348,MILUX [S],7935,,0.91,0.92,-0.010,-1.09,6307,126,0.91,0.915,200,0.915,0.9,7935
349,TEOSENG,7252,,0.8,0.82,-0.020,-2.44,6267,233,0.8,0.805,117,0.82,0.8,7252
350,OCK [S],0172,s,0.455,0.46,-0.005,-1.09,6174,1342,0.455,0.46,608,0.46,0.45,0172
351,PJBUMI [S],7163,,0.38,0.375,+0.005,+1.33,6088,36,0.38,0.385,765,0.38,0.37,7163
352,SHANG,5517,s,3.4,3.5,-0.100,-2.86,5985,2,3.38,3.42,40,3.41,3.37,5517
353,ENGTEX [S],5056,,0.595,0.605,-0.010,-1.65,5982,120,0.595,0.6,153,0.61,0.595,5056
354,KEINHIN [S],7199,,1.09,1.12,-0.030,-2.68,5933,207,1.09,1.12,1019,1.12,1.04,7199
355,GPACKET-WB [S],0082WB,,0.035,0.04,-0.005,-12.50,5890,4283,0.035,0.04,9713,0.04,0.035,0082WB
356,WILLOW,0008,,0.395,0.39,+0.005,+1.28,5837,850,0.385,0.395,211,0.4,0.38,0008
357,TSRCAP [S],5042,,0.225,0.22,+0.005,+2.27,5676,150,0.225,0.23,160,0.24,0.225,5042
358,CHHB-WB [S],5738WB,,0.365,0.385,-0.020,-5.19,5622,135,0.355,0.365,163,0.375,0.34,5738WB
359,MYNEWS,5275,s,0.84,0.82,+0.020,+2.44,5545,98,0.84,0.845,439,0.84,0.815,5275
360,HSL [S],6238,s,1.34,1.34,-,-,5414,1740,1.34,1.35,242,1.35,1.33,6238
361,MFLOUR-WC [S],3662WC,,0.195,0.205,-0.010,-4.88,5405,20,0.195,0.2,6511,0.2,0.195,3662WC
362,ANCOM [S],4758,,3.19,3.15,+0.040,+1.27,5403,55,3.15,3.19,288,3.19,3.13,4758
363,OWG [S],5260,,0.495,0.495,-,-,5390,372,0.49,0.495,1040,0.495,0.485,5260
364,KYM [S],8362,,0.4,0.41,-0.010,-2.44,5320,262,0.4,0.41,790,0.41,0.39,8362
365,IBHD,4251,,0.295,0.29,+0.005,+1.72,5232,2078,0.295,0.3,1820,0.295,0.29,4251
366,RCECAP [S],9296,s,1.93,1.9,+0.030,+1.58,5162,135,1.92,1.93,556,1.94,1.91,9296
367,LBS [S],5789,s,0.51,0.515,-0.005,-0.97,5158,159,0.51,0.515,1603,0.515,0.505,5789
368,AEON [S],6599,s,1.43,1.44,-0.010,-0.69,5127,81,1.42,1.43,12226,1.44,1.42,6599
369,MKLAND [S],8893,,0.185,0.19,-0.005,-2.63,5104,7950,0.18,0.185,2180,0.19,0.18,8893
370,SKPRES-WB [S],7155WB,,0.17,0.17,-,-,5099,17150,0.17,0.175,4142,0.175,0.17,7155WB
371,EDARAN [S],5036,,0.72,0.735,-0.015,-2.04,5083,769,0.715,0.725,74,0.74,0.715,5036
372,UZMA [S],7250,,0.465,0.48,-0.015,-3.13,4987,2557,0.465,0.47,100,0.48,0.465,7250
373,DRBHCOM [S],1619,s,1.48,1.49,-0.010,-0.67,4947,286,1.48,1.5,1217,1.5,1.48,1619
374,OWG-WA [S],5260WA,,0.08,0.075,+0.005,+6.67,4924,8350,0.07,0.08,1999,0.08,0.07,5260WA
375,JTIASA [S],4383,s,0.65,0.655,-0.005,-0.76,4875,691,0.64,0.65,79,0.65,0.64,4383
376,TSH [S],9059,s,1.12,1.12,-,-,4860,2796,1.11,1.12,586,1.12,1.11,9059
377,MUIIND,3891,,0.07,0.07,-,-,4858,71699,0.07,0.075,31466,0.075,0.07,3891
378,MBL [S],5152,,0.445,0.42,+0.025,+5.95,4837,930,0.445,0.45,570,0.445,0.42,5152
379,KENANGA,6483,s,1.17,1.15,+0.020,+1.74,4796,400,1.16,1.17,187,1.18,1.14,6483
380,RGTBHD-WB [S],9954WB,,0.585,0.545,+0.040,+7.34,4781,290,0.58,0.585,20,0.585,0.545,9954WB
381,MATRIX [S],5236,s,2.28,2.26,+0.020,+0.88,4773,474,2.26,2.28,449,2.3,2.26,5236
382,LHI,6633,s,0.6,0.6,-,-,4732,1646,0.6,0.605,121,0.61,0.6,6633
383,FIAMMA [S],6939,,0.59,0.59,-,-,4727,1000,0.585,0.595,188,0.595,0.58,6939
384,KPOWER-WA [S],7130WA,,0.1,0.1,-,-,4721,5401,0.1,0.105,3585,0.11,0.1,7130WA
385,CHHB [S],5738,,1.54,1.57,-0.030,-1.91,4680,54,1.51,1.54,420,1.56,1.49,5738
386,HWATAI [S],8478,,0.66,0.66,-,-,4652,407,0.66,0.665,88,0.675,0.66,8478
387,SALCON-WB [S],8567WB,,0.07,0.07,-,-,4637,3,0.07,0.075,14985,0.07,0.07,8567WB
388,AWANTEC-WA [S],5204WA,,0.345,0.335,+0.010,+2.99,4570,1180,0.34,0.345,6,0.345,0.335,5204WA
389,PGLOBE [S],3611,,0.23,0.235,-0.005,-2.13,4564,965,0.225,0.23,211,0.245,0.225,3611
390,IMASPRO [S],7222,,2.6,2.6,-,-,4530,24,2.59,2.61,65,2.61,2.55,7222
391,SUCCESS [S],7207,,0.8,0.805,-0.005,-0.62,4379,500,0.795,0.8,279,0.81,0.785,7207
392,WTK [S],4243,,0.48,0.48,-,-,4361,19,0.48,0.485,1140,0.48,0.475,4243
393,AME [S],5293,s,1.85,1.86,-0.010,-0.54,4272,129,1.84,1.85,3103,1.87,1.84,5293
394,PETGAS [S],6033,s,16.84,16.62,+0.220,+1.32,4238,24,16.84,16.86,130,16.9,16.62,6033
395,PHB [S],4464,,0.01,0.01,-,-,4234,1455635,0.01,0.015,936970,0.01,0.01,4464
396,MCEMENT [S],3794,s,2.26,2.3,-0.040,-1.74,4148,249,2.25,2.26,524,2.29,2.25,3794
397,PRLEXUS [S],8966,,0.435,0.45,-0.015,-3.33,4139,395,0.435,0.445,335,0.455,0.435,8966
398,FPI [S],9172,s,3.51,3.61,-0.100,-2.77,4105,191,3.51,3.54,184,3.61,3.5,9172
399,ICON [S],5255,,0.105,0.11,-0.005,-4.55,4102,83547,0.105,0.11,48466,0.11,0.105,5255
400,PPB [S],4065,s,16.5,16.2,+0.300,+1.85,4047,3,16.44,16.5,7413,16.58,16.2,4065
401,KPPROP [S],7077,,0.64,0.645,-0.005,-0.78,4044,1274,0.625,0.64,240,0.64,0.625,7077
402,ABLEGLOB [S],7167,,1.66,1.64,+0.020,+1.22,4027,20,1.66,1.67,200,1.66,1.62,7167
403,SUNCON [S],5263,s,1.49,1.51,-0.020,-1.32,4025,992,1.49,1.5,831,1.52,1.49,5263
404,TGUAN [S],7034,s,2.81,2.76,+0.050,+1.81,4016,56,2.8,2.81,33,2.81,2.74,7034
405,HONGSENG-WB [S],0041WB,,0.375,0.395,-0.020,-5.06,3971,430,0.37,0.375,269,0.38,0.375,0041WB
406,IPMUDA [S],5673,,1.81,1.87,-0.060,-3.21,3911,115,1.81,1.83,942,1.88,1.78,5673
407,MSC,5916,s,3.19,3.18,+0.010,+0.31,3842,5,3.18,3.19,205,3.19,3.11,5916
408,MELEWAR [S],3778,,0.375,0.37,+0.005,+1.35,3817,30,0.375,0.38,1010,0.385,0.37,3778
409,TOPBLDS [S],5268,,0.04,0.04,-,-,3806,67980,0.035,0.04,83053,0.04,0.035,5268
410,PA-WB [S],7225WB,,0.285,0.285,-,-,3700,1200,0.28,0.285,785,0.285,0.285,7225WB
411,BPPLAS-WA [S],5100WA,,0.43,0.43,-,-,3685,13,0.415,0.43,55,0.43,0.39,5100WA
412,MISC [S],3816,s,6.98,6.96,+0.020,+0.29,3619,50,6.97,7.0,1847,7.0,6.95,3816
413,ALLIANZ,1163,s,13.24,12.96,+0.280,+2.16,3580,318,13.22,13.26,21,13.28,13.14,1163
414,HONGSENG [S],0041,s,2.7,2.74,-0.040,-1.46,3571,4,2.68,2.7,40,2.73,2.66,0041
415,AZRB [S],7078,,0.225,0.23,-0.005,-2.17,3566,1856,0.22,0.225,800,0.23,0.22,7078
416,BIG [S],7005,,0.86,0.85,+0.010,+1.18,3566,40,0.855,0.86,454,0.86,0.83,7005
417,VITROX [S],0097,s,18.3,19.12,-0.820,-4.29,3550,19,18.3,18.54,21,19.16,18.1,0097
418,MKH [S],6114,s,1.24,1.23,+0.010,+0.81,3545,117,1.23,1.24,20,1.24,1.23,6114
419,KIPREIT,5280,,0.845,0.845,-,-,3538,1068,0.84,0.845,554,0.845,0.84,5280
420,STAR [S],6084,,0.34,0.345,-0.005,-1.45,3473,1180,0.335,0.34,1348,0.35,0.34,6084
421,PMCORP,4081,,0.12,0.125,-0.005,-4.00,3470,7200,0.115,0.12,39,0.125,0.12,4081
422,TEKSENG [S],7200,,0.43,0.435,-0.005,-1.15,3470,285,0.43,0.435,20,0.445,0.43,7200
423,XL-WA [S],7121WA,,0.205,0.2,+0.005,+2.50,3438,1449,0.19,0.205,586,0.205,0.19,7121WA
424,TITIJYA [S],5239,,0.245,0.245,-,-,3411,5687,0.245,0.25,500,0.255,0.245,5239
425,KAREX [S],5247,s,0.42,0.425,-0.005,-1.18,3399,1265,0.415,0.42,522,0.425,0.415,5247
426,MEDIA,4502,s,0.455,0.45,+0.005,+1.11,3397,43,0.455,0.46,604,0.46,0.445,4502
427,PTRANS [S],0186,,0.63,0.62,+0.010,+1.61,3358,285,0.63,0.635,960,0.63,0.62,0186
428,BJASSET-WB,3239WB,,0.03,0.03,-,-,3315,585,0.03,0.035,7050,0.03,0.03,3239WB
429,GDEX [S],0078,s,0.28,0.28,-,-,3299,10169,0.28,0.285,1814,0.285,0.28,0078
430,YTLREIT,5109,s,0.9,0.905,-0.005,-0.55,3258,1483,0.9,0.91,36,0.91,0.9,5109
431,INSAS-WC,3379WC,,0.335,0.34,-0.005,-1.47,3237,101,0.335,0.34,50,0.345,0.33,3379WC
432,IOIPG [S],5249,s,1.07,1.06,+0.010,+0.94,3197,170,1.06,1.07,975,1.08,1.05,5249
433,FLBHD,5197,,1.38,1.37,+0.010,+0.73,3191,500,1.38,1.4,310,1.4,1.34,5197
434,SLVEST [S],0215,s,1.26,1.26,-,-,3186,2438,1.26,1.27,132,1.26,1.24,0215
435,SSTEEL,5665,,0.815,0.84,-0.025,-2.98,3146,40,0.815,0.82,50,0.83,0.81,5665
436,AWANTEC [S],5204,s,0.68,0.685,-0.005,-0.73,3139,100,0.675,0.68,492,0.685,0.67,5204
437,AWC [S],7579,,0.56,0.555,+0.005,+0.90,3113,12,0.55,0.56,1092,0.56,0.55,7579
438,ECOHLDS [S],0059,,0.175,0.18,-0.005,-2.78,3076,10,0.17,0.175,1904,0.175,0.17,0059
439,ALCOM,2674,,0.855,0.85,+0.005,+0.59,3066,200,0.855,0.865,60,0.875,0.845,2674
440,S&FCAP [S],8745,,0.105,0.115,-0.010,-8.70,3050,3050,0.105,0.11,1000,0.105,0.105,8745
441,SCICOM,0099,,1.14,1.14,-,-,3043,629,1.13,1.14,283,1.15,1.13,0099
442,JOHAN-WB,3441WB,,0.03,0.03,-,-,3011,8399,0.025,0.03,33820,0.03,0.025,3441WB
443,KSL [S],5038,s,0.68,0.67,+0.010,+1.49,2968,233,0.675,0.68,429,0.68,0.67,5038
444,ANNUM [S],5082,,0.68,0.69,-0.010,-1.45,2962,260,0.68,0.685,340,0.695,0.68,5082
445,VERTICE [S],7240,,0.24,0.25,-0.010,-4.00,2861,330,0.24,0.245,599,0.25,0.24,7240
446,BJTOTO,1562,s,1.9,1.92,-0.020,-1.04,2845,410,1.9,1.91,141,1.92,1.9,1562
447,SOP [S],5126,s,3.5,3.5,-,-,2843,300,3.5,3.51,10,3.51,3.49,5126
448,LUXCHEM [S],5143,s,0.695,0.7,-0.005,-0.71,2759,851,0.695,0.7,27,0.7,0.695,5143
449,GDEX-WC [S],0078WC,,0.085,0.085,-,-,2753,4997,0.085,0.09,2116,0.085,0.085,0078WC
450,INSAS-PB,3379PB,,0.94,0.945,-0.005,-0.53,2752,2757,0.935,0.94,98,0.94,0.94,3379PB
451,YINSON,7293,s,5.96,5.93,+0.030,+0.51,2723,9291,5.9,5.96,32,5.96,5.83,7293
452,PADINI [S],7052,s,3.0,3.01,-0.010,-0.33,2711,439,3.0,3.01,101,3.01,2.92,7052
453,PDZ-WB [S],6254WB,,0.02,0.02,-,-,2691,680,0.02,0.025,14025,0.02,0.02,6254WB
454,AIRPORT,5014,s,5.99,5.94,+0.050,+0.84,2679,27,5.91,5.99,31,5.99,5.89,5014
455,POHKONG [S],5080,,0.795,0.79,+0.005,+0.63,2677,11,0.795,0.8,1501,0.8,0.79,5080
456,HSSEB [S],0185,,0.53,0.51,+0.020,+3.92,2651,70,0.525,0.53,229,0.555,0.515,0185
457,SENTRAL,5123,s,0.915,0.91,+0.005,+0.55,2649,1199,0.915,0.92,502,0.92,0.915,5123
458,OIB-WA [S],5827WA,,0.165,0.16,+0.005,+3.13,2620,730,0.155,0.165,596,0.165,0.155,5827WA
459,OCB [S],5533,,0.83,0.8,+0.030,+3.75,2606,25,0.805,0.83,53,0.845,0.805,5533
460,PERDANA [S],7108,,0.12,0.12,-,-,2602,3164,0.12,0.125,6845,0.12,0.12,7108
461,DUTALND,3948,,0.345,0.35,-0.005,-1.43,2601,2450,0.34,0.345,499,0.345,0.345,3948
462,MBMR [S],5983,s,3.2,3.21,-0.010,-0.31,2588,35,3.2,3.21,25,3.2,3.18,5983
463,RSAWIT [S],5113,,0.215,0.215,-,-,2580,970,0.215,0.22,2435,0.215,0.21,5113
464,HOOVER [S],7010,,1.04,1.05,-0.010,-0.95,2517,441,1.04,1.05,170,1.05,1.03,7010
465,ULICORP [S],7133,,1.26,1.29,-0.030,-2.33,2477,825,1.26,1.27,700,1.3,1.26,7133
466,SAM [S],9822,,23.2,23.08,+0.120,+0.52,2469,1,23.2,23.24,20,23.8,22.7,9822
467,DYNACIA [S],5178,,0.095,0.1,-0.005,-5.00,2424,23279,0.095,0.1,5404,0.1,0.095,5178
468,HARNLEN [S],7501,,0.705,0.7,+0.005,+0.71,2424,60,0.7,0.705,10,0.71,0.705,7501
469,RANHILL [S],5272,s,0.56,0.56,-,-,2421,2254,0.55,0.56,1082,0.56,0.555,5272
470,VSTECS [S],5162,,1.19,1.17,+0.020,+1.71,2421,80,1.18,1.19,299,1.19,1.17,5162
471,HOMERIZ [S],5160,,0.585,0.595,-0.010,-1.68,2419,118,0.585,0.59,270,0.6,0.585,5160
472,HANDAL [S],7253,,0.195,0.18,+0.015,+8.33,2416,485,0.18,0.19,499,0.195,0.18,7253
473,HUBLINE [S],7013,,0.04,0.045,-0.005,-11.11,2400,310547,0.04,0.045,359643,0.045,0.04,7013
474,POHUAT,7088,,1.35,1.35,-,-,2394,243,1.36,1.37,150,1.36,1.34,7088
475,EWINT [S],5283,s,0.435,0.44,-0.005,-1.14,2386,3400,0.43,0.435,901,0.435,0.43,5283
476,ALLIANZ-PA,1163PA,,13.2,12.8,+0.400,+3.13,2342,23,13.16,13.2,54,13.2,12.94,1163PA
